branch_code,bic_code_swift,bank_name,bank_branch,bank_branch_address,city,bank_phone,bank_fax
630858,ABSAZAJJ,ABSA,EXECUTION CENTURION,"ABSA LYTTLETON BUILDING, 1ST FLOOR, 110 CANTONMENTS ROAD, CENTURION",GAUTENG,"(012), 644-4700","(012), 664-2240"
630843,ABSAZAJJ,ABSA,EXECUTION HILLCREST,"HILLCREST OFFICE PARK, CNR LUNNON & DUNCAN, STREETS GROUND FLOOR BLOCK G, HILLCREST","PRETORIA, GAUTENG","(012), 366-5800","(012), 362-8200"
630853,ABSAZAJJ,ABSA,EXECUTION HORISON,"NO. 161 ONTDEKKERS ROAD, , ROODEPOORT",GAUTENG,"(011), 349-7730","(011), 789-8323"
630852,ABSAZAJJ,ABSA,EXECUTION SANDTON,"NO. 1 PROTEA PLACE, , SANDTON",GAUTENG,"(011), 349-7780","(011), 789-8323"
420110,ABSAZAJJ,ABSA,FABRIEK STREET PAARL,"CNR MAIN & NANTES STREETS, PAARL,",,"(021 ), 872-1631","(021 ), 872-6080"
630416,ABSAZAJJ,ABSA,FAMILY OFFICE DURBAN,"THE GLADES OFFICE PARK, 1 ST FLOOR , 70-72 ARMSTRONG AVENUE, LA-LUCIA",KWA-ZULU NATAL,"(031 ), 572-8050","(031 ), 562-1765"
630823,ABSAZAJJ,ABSA,FAMILY OFFICE PRETORIA,"158 LUNNON STREET, , HILLCREST",PRETORIA,"(012 ), 634-1600","(012 ), 364-1666"
630419,ABSAZAJJ,ABSA,FAMILY OFFICE STELLENBOSCH,"BELVEDERE OFFICE BLOCK, GROUND FLOOR BLOCK A, CNR BELLAROSA & PASITA AVE, TYGERVALLEY",BELLVILLE,"(021 ), 915-6300","(021 ), 915-6305"
630417,ABSAZAJJ,ABSA,FEDLIFE PORT ELIZABETH,"51 GOVAN MBEKI STREET,PORT ELIZABETH, 72 RING ROAD GREENACRES,",,"(041 ), 502-1111","(041 ), 5861374/585595"
630521,ABSAZAJJ,ABSA,FERNADALE RAND LOAN CENTRE,"308 OAK AVENUE, , FERNADALE","RANDBURG , GAUTENG",TBA,TBA
630905,ABSAZAJJ,ABSA,FERNDALE RANDBURG 8048,"308 OAK AVENUE, FERNDALE RANDBURG,",,"(011), 349-7700","(011), 886-3597"
630343,ABSAZAJJ,ABSA,FESTIVAL MALL LOAN CAFE,"SHOP 14 FESTIVAL MALL, CNR CR SWART & KELVIN STR, ESTHER PARK EXT 9",KEMPTON PARK,TBA,TBA
630571,ABSAZAJJ,ABSA,FICHARDT PARK BLOEMFONTEIN,"SHOP 44 & 45, BENADE DRIVE, FICHARDT PARK",BLOEMFONTEIN,"(051), 522-8820","(051), 522-6526"
503436,ABSAZAJJ,ABSA,FICHARDT ST. SASOLBURG,"TRUST BANK-SENTRUM, FICHARDSTRAAT,",,"(016), 976-0050","(016), 976-2092"
509433,ABSAZAJJ,ABSA,FICKSBURG OVS,"21 PIET RETIEF STREET, VOORTREKKERSTRAAT,",,"(05192), 2171/2","(05192), 4248"
334433,ABSAZAJJ,ABSA,"FICKSBURG,O.V.S.","PIET RETIEFSTRAAT 21, ,",,"(051), 933-2171","(051), 933-4248/2493"
519317,ABSAZAJJ,ABSA,FIDELITY P.E.,"HOOFSTRAAT 107 PORT ELIZABET, PORT ELIZABETH,",,"(041 X ), 52-3510","(041 X ), 55-9403"
630718,ABSAZAJJ,ABSA,FIELD STREET,"GROUND & MEZZANINE FLOOR, 78 FIELD STREET, DURBAN",KWAZULU NATAL,TBA,TBA
630726,ABSAZAJJ,ABSA,FIELD STREET 8178,"58 FIELD STREET, DURBAN,",,"(031 ), 366-9111","(031 ), 306-2050"
630639,ABSAZAJJ,ABSA,FLORA CENTRE,"FLORA CENTRE SHOP 8, CNR ONTDEKKERS & CONRAD STREET, FLORIDA",GAUTENG,"(011), 470-8222","(011), 674-1903"
630341,ABSAZAJJ,ABSA,FLORIDA 8091,"UNITED BUILDING 20 GOLDMAN STR, FLORIDA ROODEPOORT,",,"(011 X), 472-1500","(011 X), 472-3217"
420441,ABSAZAJJ,ABSA,FLORIDA CENTRAL,"UNITED BLDG,20 GOLDMAN STREET, FLORIDA,",,"(011), 472-1500","(011), 472-3217"
210448,ABSAZAJJ,ABSA,FNB E/P WESTERN CAPE REG OF,"UNPAIDS TO EAST COAST DAY 2 TEL 031 717-3000, BLOCK E 2ND FLOOR, 9 KERK STREET, JOHANNESBURG",,"(011 ), 352-2540","(011 ), 352-2540"
334437,ABSAZAJJ,ABSA,"FOCHVILLE,TVL","LOSBERGLAAN 33, ,",,"(01492), 2045,5618,3020","(01492), 5610"
334205,ABSAZAJJ,ABSA,FORDSBURG*,"29 CENTRALLAAN, MAYFAIR, ,",,"(011 X), 839-1876/77/58","(011 X), 8375804"
634305,ABSAZAJJ,ABSA,FOREIGN BANK NOTE CEN KEMPTON,"7 WOLFF STREET, ,",,"(011), 975-9600","(011), 975-0507"
631709,ABSAZAJJ,ABSA,FOREIGN BANK NOTE CENTRE C/T,"OLIMPIC PARK NO.1, C/O VOORTREKKER & VANGURD,",,"(021 ), 590-7311","(021 ), 590-6450"
632026,ABSAZAJJ,ABSA,FOREIGN BANK NOTE CENTRE DBN,"THE TERRACE NO.4, WESTVILLE OFFICE PARK,",DURBAN,"(031 ), 265-3000","(031 ), 265-3011"
630848,ABSAZAJJ,ABSA,FOREIGN BANK NOTE CENTRE PTMGB,"VOLSKAS BUILDING LANDROS MAREE STREET, 100,",,"(015), 297-6072","(015), 297-6058"
630414,ABSAZAJJ,ABSA,FOREIGN BANK NOTE GEORGE,"GROUND FLOOR SHAMROCK PLACE, 37 YORK STREET,",,"(044 ), 874-5860","(044 ), 874-4325"
630165,ABSAZAJJ,ABSA,FOREIGN BANK NOTES CEN E.L.,"34 QUEEN STREET , CAMBRIDGE, ,",EAST LONDON,"(043 ), 727-1221","(043 ), 727-0011"
630231,ABSAZAJJ,ABSA,FOREIGN BNK NOTE BLOEMFONTEIN,"171 FOX STREET, ,","JOHANNESBURG , GAUTENG","(011), 470-0271","(011),"
631117,ABSAZAJJ,ABSA,FOREIGN NOTES DIST CENTRE PE,"IVOR BENN CLOSE NO.1, ,",PORT ELIZABETH,"(041 ), 368-3456","(041 ), 368-3532"
312209,ABSAZAJJ,ABSA,FORESHORE CAPE TOWN,"HERTZOG BOULEVARD, BROADWAY GE, STRANDGEBIED, KAAPSTAD,",,"(021 ), 405-8111","(021 ), 419-5501"
630749,ABSAZAJJ,ABSA,FOREST HILL,"FOREST HILL CENTRE CNR N14 AND R55, OLIEVENHOUTBOSCH, MONAVONI",PRETORIA,,
515742,ABSAZAJJ,ABSA,FORESTRAAT ALBERTON,"VOORTREKKERWEG 50 NEW REDRUT, NEW REDRUTH,",,"(011X), 869-5354/9","(011X), 869-9726"
630060,ABSAZAJJ,ABSA,FOREX OPERATIONS CUSTOMER CARE,"180 COMMISSIONER STREET, ABSA TOWERS NORTH 1W2, JOHANNESBURG",GUATENG,011 350-9879,071 609-9989
630099,ABSAZAJJ,ABSA,FOREX OPERATIONS GENERAL,"1ST FLOOR, ABSA TOWERS NORTH, 180 COMMISSIONER STREET",JOHANNESBURG,011 350-3816,TBA
630059,ABSAZAJJ,ABSA,FOREX OPERATIONS TRI,"180 COMMISIONER STREET, ABSA TOWERS NORTH 1W2, JOHANNESBURG",GAUTENG,011 501-8259,0609970665
630198,ABSAZAJJ,ABSA,FORT BEAUFORT,"DURBAN STREET MEDICAL CENTRE, SHOP 8 GROVE PLAZA SHOPPING,","PORT ELIZABETH , EASTERN CAPE","(046 ), 645-1161","(046 ),"
632905,ABSAZAJJ,ABSA,FOURWAYS,"SHOP NO G99 FOURWAYS MALL, SHORT STREET FOURWAYS EXT 14 S,",,"(011), 840-1000","(011), 467-3857"
630183,ABSAZAJJ,ABSA,FOURWAYS MALL,"SHOP G 99 FOURWAYS MALL, , FOURWAYS","JOHANNESBURG , GAUTENG","(011), 455-6318","(011), 455-4600"
630105,ABSAZAJJ,ABSA,FOX STREET JOHANNESBURG 8012,"UNITED BUILDING CNR ELOFF & FO, JOHANNESBURG,",,"(011), 225-9300","(011), 331-1030"
334533,ABSAZAJJ,ABSA,"FRANKFORT,O.V.S.","BRANDSTRAAT 68, ,",,"(058), 813-1074/75","(058), 813-1238"
506745,ABSAZAJJ,ABSA,FRANS DU TOIT BLDG PRETORIA,"301 PAUL KRUGER STREET, SCHOEMANSTRAAT 189,",,"(012), 328-7256/73","(012), 328-7051"
335310,ABSAZAJJ,ABSA,"FRANSCHHOEK, K.P.","H/V HUGUENOTWEG & LA ROCHELLST, FRANSCHHOEK,",,"(021 ), 876-2051/2","(021 ), 876-2452"
334408,ABSAZAJJ,ABSA,"FRASERBURG,K.P.","34 VOORTREKKER ST, ,",,"(023 ), 741-1109","(023 ), 741-1140"
630563,ABSAZAJJ,ABSA,FRAUD CONTROL,"TRUST BANK BUILDING, 56 ELOFF STREET 6TH FLOOR, JOHANNESBURG",GAUTENG,"(011), 223-6000","(011), 331-9350"
630862,ABSAZAJJ,ABSA,FREE STATE PROV JOINT FUND,"11 DIAGONAL STREET, 7TH FLOOR, JOHANNESBURG",GAUTENG,"(011), 556-0000","(011), 556-6902"
630118,ABSAZAJJ,ABSA,FREE STATE USAID FUND,"ABSA TOWERS WEST, 3RD FLOOR ORANGE, 15 TROYE STREET, JOHANNESBURG",GAUTENG,"(011), 350-1149","(011), 0865849470"
520421,ABSAZAJJ,ABSA,FREREPLAZA E.L.,"2ND FLOOR OLD MUTUAL BLDG, ,","EAST LONDON , EASTERN CAPE","(043 ), 709-7000","(043 ), 726-9058"
630669,ABSAZAJJ,ABSA,FUNERAL BLZ,"180 COMMISIONER STREET, , JOHANNESBURG",GAUTENG,011 846-9765,011 350-9294
630979,ABSAZAJJ,ABSA,FX ZAPS,"15 ALICE LANE, , SANDTON","JOHANNESBURG, GAUTENG","(011), 895-6853","(011), 895-7820"
630322,ABSAZAJJ,ABSA,GA-RANKUWA,"GA-RANKUWA SHOPPING CENTRE, , GA-RANKUWA",MPUMALANGA,"(TBA),","(TBA),"
630201,ABSAZAJJ,ABSA,GALASHEWE,"CNR NOBENGULA AND SEOCHOARENG, STREETS, GALASHEWE",KIMBERLEY,"(053), 807-4200","(053), 807-4210"
549437,ABSAZAJJ,ABSA,GALLOWAY STREET,"15C LOCH ST, MEYERTON,",,"(016), 362-0324","(016), 362-1354"
630634,ABSAZAJJ,ABSA,GANSBAAI,"49 MAIN ROAD, , GANSBAAI",WESTERN CAPE,"(028 ), 384-2299","(028 ), 384-1417"
630287,ABSAZAJJ,ABSA,GARDEN ROUTE MALL,"SHOP 24 GARDEN ROUTE MALL, SHOPPING CENTRE KNYSNA ROAD, GEORGE",WESTERN CAPE,TBA,TBA
630883,ABSAZAJJ,ABSA,GARDENS CAPE TOWN,"GARDENS CENTRE, SHOP 55 MILLS STREET,",WESTERN CAPE,"(021 ), 480-1911","(021 ), 461-0191"
334126,ABSAZAJJ,ABSA,GARDINER STRAAT DURBAN,"291 SMITH STREET, ,",,"(031 ), 366-9111","(031 ), 306-2050"
630083,ABSAZAJJ,ABSA,GATEWAY MALL,"GATEWAY MALL,1 PALM BOULEVARD, UMHLANGA RIDGE, DURBAN",KWAZULU NATAL,TBA,TBA
630115,ABSAZAJJ,ABSA,GAUTENG NORTH USAID FUND,"ABSA TOWERS WEST, 3RD FLOOR ORANGE, 15 TROYE STREET, JOHANNESBURG",GAUTENG,"(011), 350-1149","(011), 0865849470"
630860,ABSAZAJJ,ABSA,GAUTENG PROV JOINT FUND,"11 DIAGONAL STREET, 7TH FLOOR, JOHANNESBURG",GAUTENG,"(011), 556-0000","(011), 556-6902"
630113,ABSAZAJJ,ABSA,GAUTENG WEST USAID FUND,"ABSA TOWERS WEST,3RD FLOOR ORANGE, 15 TROYE STREET, JOHANNESBURG",GAUTENG,"(011), 350-1149","(011), 0865849470"
630692,ABSAZAJJ,ABSA,GENERAL,"180 COMMISIONER STREET, , JOHANNESBURG",GAUTENG,011 846-9765,011 350 9294
630223,ABSAZAJJ,ABSA,GENERAL SALES,"230 VAN DER WALT STREET, , PRETORIA",GAUTENG,"(012 ), 442-1727","(012 ),"
630114,ABSAZAJJ,ABSA,GEORGE 8038,"UNITED BUILDING 106 YORK STREE, GEORGE,",,"(044 ), 803-3000","(044 ), 874-3335/1401"
624514,ABSAZAJJ,ABSA,GEORGE CHEQUE PROCESSING,"2 ND FLOOR STANDARD BANK, BUILDING 101CKERING STREET, NEWTON PARK",PORT ELIZABETH,"(041 ), 391-2277","(041 ), 391-2076"
630314,ABSAZAJJ,ABSA,GEORGE FOREX,"97 YORK STREET, SHAMROCK PLACE,",,"(044), 874-5860","(044), 874-4325"
630784,ABSAZAJJ,ABSA,GEORGE LOAN CENTRE,"JOUBERT PLAZA 2 SHOP 6, MARKET STREET, GEORGE",WESTERN CAPE,TBA,TBA
630142,ABSAZAJJ,ABSA,GERMISTON 8042,"UNITED BUILDING CNR MEYER & LI, GERMISTON,",,"(011 X), 825-8100","(011 X), 8733134"
501342,ABSAZAJJ,ABSA,GERMISTON VICTORIA,"H/V VICTORIA EN ODENDAAL STRAA, GERMISTON,",,"(011 X), 825-8100","(011 X), 873-3134"
334345,ABSAZAJJ,ABSA,GERRIT MARITZ ROAD PTA NORTH,"NORTHPARK BUILDING,CNR EMILY HOBHOUSE &, RACHEL DE BEER STREETS,",,"(012), 546-0611","(012), 546-6239"
334145,ABSAZAJJ,ABSA,"GEZINA , PTA","COR. VOORTREKKER & BEN SWART STREETS, GEZINA,",,"(012 X), 329-1622","(012 X), 329-4993"
503005,ABSAZAJJ,ABSA,GHANDI SQUARE,"120 FOX STREET, ,",JOHANNESBURG GAUTENG,"(011), 224-8700","(011), 331-1030"
630367,ABSAZAJJ,ABSA,GIYANI,"SHOP 21 SHOPRITE CENTER, MALAMULELE STREET, GIANI",,"(015), 812-4178","(015), 812-4279"
630651,ABSAZAJJ,ABSA,GLEN MARAIS,"GLEN MARAIS SHOPPING CENTRE, SHOP 3 CNR MONUMENT & DANN RD, GLEN MARAIS",KEMPTON PARK,"(011),","(011),"
334224,ABSAZAJJ,ABSA,"GLENCOE,NATAL*","KARELLANDMANSTRAAT 38, ,",,"(034 ), 212-2151","(034 ), 212-2106"
630441,ABSAZAJJ,ABSA,GOLD STREET CALETONVILLE 8059,"69 ANNAN ROAD, CARLTONVILLE TVL,",,"(018), 787-4141","(018), 787-3069"
630788,ABSAZAJJ,ABSA,GOLDEN WALK LOAN CENTRE,"GOLDENWALK SHOPPING CENTRE, GROUND FLOOR SHOP, N32 ENT 4 141 VICTORIA STREET, GERMISTON",GAUTENG,TBA,TBA
334541,ABSAZAJJ,ABSA,GOLDMAN ST WEST FLORIDA,"GOLDMANSTRAAT 10, ,",,"(011 X), 674-1906","(011 X), 4722782"
512141,ABSAZAJJ,ABSA,GOLDMAN STREET FLORIDA,"20 GOLDMAN STREET FLORIDA, FLORIDA,",,"(011), 470-8222","(011), 472-3217"
630535,ABSAZAJJ,ABSA,GONUBIE,"SHOP 7 SCHEDHELM CENTRE, 35 MAIN ROAD, GONUBIE","EAST LONDON, EASTERN CAPE","(043 ), 740-2384","(043 ), 740-1786"
512710,ABSAZAJJ,ABSA,"GOODWOOD, KP","PICK & PAY CENTRE VOORTREKKER ROAD, GOODWOOD,",,"(021 X ), 591-2151","(021 X ), 591-3681"
512909,ABSAZAJJ,ABSA,GOUE AKKER KAAPSTAD,"TRUSTBANK CENTRE HEERENGRACHT STREET, KAAPSTAD,",,"(021 ), 21-3611","(021 ), 419-6772"
312309,ABSAZAJJ,ABSA,GOUE AKKER KAAPSTAD*,"HERTZOG BOULEVARD BROADWAY BUILDING FORE SHORE, CAPE TOWNTRAAT KAAPSTAD,",,"(021 X ), 21-2500","(021 X ), 21-6207"
512416,ABSAZAJJ,ABSA,GRAAFF-REINET KP,"5 CHURCH STREET, ,",,"(0491 ), 24144","(0491 ), 24524"
334216,ABSAZAJJ,ABSA,GRAAFF-REINET K P,"KERKSTRAAT 5, ,",,"(049 ), 892-4144","(049 ), 892-2464"
630312,ABSAZAJJ,ABSA,GRABOUW,"MAIN ROAD, ,",,"(021 ), 859-3219","(021 ), 858-5801"
420517,ABSAZAJJ,ABSA,GRAHAMSTOWN,"ALLIED BUILDING , 103 HIGH STR, GRAHAMSTOWN,",,"(046 ), 603-3000","(046 ), 622-7928"
630317,ABSAZAJJ,ABSA,GRAHAMSTOWN 8064,"ALLIED BUILDING 103 HIGH STREE, GRAHAMSTOWN,",,"(046 X ), 622-2140","(046 X ), 622-2943"
630422,ABSAZAJJ,ABSA,GRANADA CENTRE,"14-17 GRANADA CENTRE, CNR OCEANWAY & CHARTWELL DRIVE, UMHLANGA",DURBAN,"(031 ), 561-4452","(031 ), 561-4377"
630717,ABSAZAJJ,ABSA,GREENACRES,"SHOP 1 SHOPRITE MALL GREENACRES SHOPPING CEN, ,",,"(041 ), 363-3488/2860","(041 ), 363-3533"
538617,ABSAZAJJ,ABSA,GREENACRES PORT ELIZABETH,"KAAPWEG 321 NEWTON PARK, NEWTON EN PICKERING STRATE,",,"(041 X ), 35-1285","(041 X ), 35-2777"
630540,ABSAZAJJ,ABSA,GREENFIELDS,"SHOP 1 SETTLERS SQUARE, CNR CLOVER & SETTLERS ROAD, GREENFIELDS","EAST LONDON , EASTERN CAPE","(043 ), 736-1201","(043 ), 736-1188"
630565,ABSAZAJJ,ABSA,GREENSTONE MALL,"GREENSTONE MALL SHOP CENTRE C/O, MODDERFONTEIN & VAN RIEBEEK AVENUE, EDENVALE",GAUTENG,"(011), TBA","(011), TBA"
334131,ABSAZAJJ,ABSA,GREYTOWN,"CNR PINE & BELL STREETS, ,",,"(033 ), 413-2011","(033 ), 417-1281"
630131,ABSAZAJJ,ABSA,GREYTOWN 8079,"CNR PINE & BELL STREETS, GREYTOWN,",,"(0334 ), 32054","(0334 ), 71105"
334147,ABSAZAJJ,ABSA,"GROBLERSDAL,TVL*","CNR MARK & NOORD STREET, ,",,"(013), 262-3027","(013), 262-2430"
632009,ABSAZAJJ,ABSA,GROUP ADMIN ASSET PROCESSING,"ATLANTIC CENTRE 12 OSWALD PIROW, STREET,","CAPE TOWN , WESTERN CAPE","(021 ), 415-5100","(021 ), 415-8181"
630584,ABSAZAJJ,ABSA,GROUP LIFE,"180 COMMISIONER STREET, , JOHANNESBURG",GAUTENG,011 846-9765,011 350-9294
630948,ABSAZAJJ,ABSA,GROUP PAYMENTS,"3RD FLOOR ABSA TOWERS NORTH 3W1, 180 COMMISSIONER STREET, JOHANNESBURG",GAUTENG,"(011), 350-4000","(011), 350-2827"
630693,ABSAZAJJ,ABSA,GUGU LETHU LOAN CENTRE,"EYONA TAXI RANK, CNR NY1 AND NY35, GUGULETHU","CAPE TOWM, WESTERN CAPE",TBA,TBA
630901,ABSAZAJJ,ABSA,GUGULETHU,"GUGULETHU SHOPPING CENTRE, SHOP 19 - 21, CNR NY1 & NY3, GUGULETHU",WESTERN CAPE,"(022 ), TBA","(022 ),"
630147,ABSAZAJJ,ABSA,HAMMANSKRAAL,"SHOP 29 KOPANENG CENTRE, DOUGLAS RENS DRIVE, HAMMANSKRAAL",GAUTENG,"(012 ), 711-9030","(012 ), 711-0413"
509733,ABSAZAJJ,ABSA,HARRISMITH OVS,"SOUTHEYSTRAAT 31A, HARRISMITH,",,"(05861 X ), 21119/0,21359","(05861 X ), 21329"
334633,ABSAZAJJ,ABSA,"HARRISMITH,O.V.S.*","SOUTHEYSTRAAT 31A, ,",,"(058 ), 622-1119/2024","(058 ), 622-1329/62303"
500305,ABSAZAJJ,ABSA,HARRISONSTRAAT,"LONGSBANK BUILDING, 187 BREE STREET,",,"(011), 836-3451/9","(011), 838-5362/1134"
630950,ABSAZAJJ,ABSA,HARTBEESFONTEIN,"113 VOORTREKKER STREET, , HARTBEESFONTEIN",NORTH WEST,"(018), 431-0934","(018), 431-0894"
630267,ABSAZAJJ,ABSA,HARTEBEESPOORT,"SEDIBA PLAZA SHOP 1, C/O SCHOEMANSVILLE & OU WAPAD ROAD, MELODIE",HARTBEESPOORT,"(012), 259-9200","(012), 259-9221/3/4"
630924,ABSAZAJJ,ABSA,HARTENBOS,"CNR PAARDEKRAAL ROAD & KAAP DE GOEDE HOOP STREET, , HARTENBOS",PORT ELIZABETH,"(044 ), 695-0959","(044 ), 695-2727"
334101,ABSAZAJJ,ABSA,"HARTSWATER,K.P.","26 D F MALAN STREET, ,",,"(053), 474-1421","(053), 474-1601"
335545,ABSAZAJJ,ABSA,HATFIELD,"1102 BURNETT STREET, NEW MUCKLENEUK, HATFIELD","PRETORIA , GAUTENG","(012), 422-3100","(012), 342-1833"
630295,ABSAZAJJ,ABSA,HATFIELD SQUARE,"1101 BURNETT STREET, , HATFIELD",PRETORIA,"(012), 382-5540","(012), 382-6393"
630625,ABSAZAJJ,ABSA,HAYFIELDS,"28 BLACKBURROW ROAD, HAYFIELDS, PIETERMARITZBURG",KWAZULU NATAL,"(033 ), 392-1900","(033 ), 392-1909"
335052,ABSAZAJJ,ABSA,HAZYVIEW,"BLUE HAZE CENTRE SHOP 1, HAZYVIEW,",,"(013), 737-7124/7883","(013), 737-7095"
506009,ABSAZAJJ,ABSA,HEERENGRACHT DRIVE IN BANK,"ABSA CENTRE,CNR ADDERLEY & RIEBEECK, ,",,"(021 ), 415-5700","(021 ), 415-5860"
630649,ABSAZAJJ,ABSA,HEIDEDAL BLOEMFONTEIN,"HEATHERDALE ROAD 42, , HEIDEDAL",BLOEMFONTEIN,"(051), 432-4292","(051), 432-3692"
507543,ABSAZAJJ,ABSA,HEIDELBERG PG CENTRE,"42 UECKERMAN STREET,HEIDELBERG, HEIDELBERG,",,"(0151), 5110","(0151), 8819"
334413,ABSAZAJJ,ABSA,"HEIDELBERG,K.P.","VAN RIEBEECKSTRAAT 33, ,",,"(028X ), 722-1938","(028X ), 722-1645"
334143,ABSAZAJJ,ABSA,"HEIDELBERG,TVL*","42 UECKERMAN STREET,HEIDELBERG, ,",,"(011), 349-6060","(011), 341-6298"
334336,ABSAZAJJ,ABSA,"HEILBRON,O.V.S.*","KERKSTRAAT 45A, ,",,"(058), 852-2091","(058), 853-0374"
630672,ABSAZAJJ,ABSA,HELDERBERG,"HABITAT CENTRE SHOP 28, , SOMERSET WEST",WESTERN CAPE,TBA,TBA
630902,ABSAZAJJ,ABSA,HEMMINGSWAYS MALL,"HEMMINGSWAYS MALL, SHOP 1, CNR WESTERN AVE & RIVERS ROAD, EAST LONDON",EASTERN CAPE,TBA,TBA
334250,ABSAZAJJ,ABSA,"HENDRINA,TVL","KERKSTRAAT 36, ,",,"(013), 293-0062/3","(013), 293-0478"
334335,ABSAZAJJ,ABSA,"HENNENMAN,O.V.S.*","KERKSTRAAT 11, ,",,"(057), 573-2041/42","(057), 573-3386"
334245,ABSAZAJJ,ABSA,"HERCULES,TVL*","VAN DER HOFFWEG 569, HERCULES, ,",,"(012 X), 77-4221/2","(012 X), 3772444"
334812,ABSAZAJJ,ABSA,HERMANUS KP,"HOOFWEG 67, HERMANUS,",,"(028X ), 312-3755","(028X ), 312-1415"
334938,ABSAZAJJ,ABSA,"HERTZOGVILLE,O.V.S.","20 PRESIDENT SWART STR, ,",,"(051), 853-1131","(051), 853-1205"
334305,ABSAZAJJ,ABSA,HIGH STREET BRIXTON,"56 HIGH STREET, BRIXTON 2092,",,"(011), 837-4168","(011), 837-6703"
511517,ABSAZAJJ,ABSA,HIGH STREET GRAHAMSTOWN,"HOOGSTRAAT 123, ,",,"(0461 X ), 2-7114","(0461 X ),"
630913,ABSAZAJJ,ABSA,HIGH STREET NGCOBO,"HIGH STREET, , NGCOBO",EASTERN CAPE,TBA,TBA
630564,ABSAZAJJ,ABSA,HIGHVELD MALL,"HIGHVELD MALL SHOP 107, PRESIDENT ROAD, WITBANK",MPUMALANGA,"(013), TBA","(013), TBA"
420626,ABSAZAJJ,ABSA,HILL ST PINETOWN,"35 HILL STREET, PINETOWN,",,"(031X ), 7014371","(031X ), 011 493 0286/8"
630505,ABSAZAJJ,ABSA,HILLBROW 8052,"UNITED BUILDING CNR KOTZE & QU, HILLBROW JOHANNESBURG,",,"(011), 339-4650","(011), 339-6832"
505805,ABSAZAJJ,ABSA,"HILLBROW, L","NORTH CITY HOUSE CNR JORISSEN & RESERVE STS, HILLBROW,",,"(011), 403-6335","(011), 403-1901"
631126,ABSAZAJJ,ABSA,HILLCREST,"CHRISTIANS CENTRE BLOCK 5 SHOP 1, , HILLCREST",DURBAN KWAZULU NATAL,"(031 X ), 761-5100","(031 X ), 765-6070"
630366,ABSAZAJJ,ABSA,HOEDSPRUIT,"11 PANTHER STREET, , HOEDSPRUIT",NORTHERN PROVINCE,"(015), 793-2323","(015), 793-2321"
630406,ABSAZAJJ,ABSA,HOMELOANS,"1ST FLOOR HOSKINS HOUSE, 45 MOOI STREET, JOHANNESBURG",GAUTENG,"(TBA), TBA","(TBA),"
630418,ABSAZAJJ,ABSA,HOMELOANS PROC UNIT E/CAPE,"GREYVILLE HOUSE, CNR GREYVILLE & CAPE ROAD,","PORT ELIZABETH , EASTERN CAPR","(041 ), 393-7701","(041 ), 363-4806"
630559,ABSAZAJJ,ABSA,HOMEPLAN XTEND,"HOSKEN HOUSE SST FLOOR, 45 MOOI STREET, JOHANNESBURG",GAUTENG,"(011), 971-3111","(011), 971-8739"
506305,ABSAZAJJ,ABSA,HOOFKANTOOR JOHANNESBURG,"9DE VLOER AFRICAN LIFE GEBOU, JOHANNESBURG,",,"(011 X), 332-8202","(011 X),"
502514,ABSAZAJJ,ABSA,HOOG STR. OUDTSHOORN,"HOOGSTRAAT 85, ,",,"(0443 X ), 22-2251","(0443 X ), 29-1872"
630107,ABSAZAJJ,ABSA,HOOG STREET WORCESTER 8058,"29A STOCKENSTROM STREET,WORCESTER, WORCESTER,",,"(023 ), 342-2300","(023 ), 342-2807"
334238,ABSAZAJJ,ABSA,"HOOPSTAD,O.V.S.","VAN ZYLSTRAAT 13, ,",,"(053), 444-1924/25","(053), 444-1209"
630315,ABSAZAJJ,ABSA,HOPETOWN,"CNR KERK & WILD STREETS, , HOPETOWN",NOTHERN CAPE,"(TBA), TBA","(TBA),"
630398,ABSAZAJJ,ABSA,HORWOOD STREET SECUNDA,"GROUND FLOOR OLD MUTUAL, BUILDING HORWOOD STREET, SECUNDA",MPUMALANGA,"(017), 620-4111","(017), 634-3918"
630670,ABSAZAJJ,ABSA,HOSPITAL CASH BACK,"180 COMMISIONER STREET, , JOHANNESBURG",GAUTENG,011 846-9765,011 350-9294
630958,ABSAZAJJ,ABSA,HOUT BAY,"SHOP C8 MAIN STREAM CENTRE, PRINCESS STREET, HOUT BAY","CAPE TOWM, WESTERN CAPE","(021 ), 790-2495","(021 ), 790-2494"
630380,ABSAZAJJ,ABSA,HOWICK,"24 MAIN STREET, , HOWICK",KWA-ZULU NATAL,"(033 ), 239-1840","(033 ), 330-8097"
334115,ABSAZAJJ,ABSA,"HUMANSDORP,K.P.","9 MAIN STREET HUMANSDORP, ,",,"(042 ), 295-1133/1197","(042 ), 295-2293"
633205,ABSAZAJJ,ABSA,HYDE PARK SANDTON,"HYDE PARK SHOPPING CENTRE PICK, CNR WILLIAM NICOL AND JAN SMUT,",,"(011 X), 325-5011","(011 X), 325-5021/6871"
630741,ABSAZAJJ,ABSA,HYPER WESTGATE 8141,"WESTGATE BANKING MALL SHOP L25 WESTGATE SHOP, CENTRE HORISON VIEW,",,"(011), 764-4757","(011), 493-0286/87"
630573,ABSAZAJJ,ABSA,HYPERAMA BLOEMFONTEIN,"SHOPRITE CHECKERS CENTRE, VEREENIGING DRIVE, BLOEMFONTEIN",FREE STATE,"(051), 522-6500","(051), 522-6504"
